Transaction ID,Date,Time,Store ID,Product ID,Quantity Sold,Price per Unit,Total Sales,Discount,Payment Method,Customer ID,Net Sales,Unit Price,Total Discount,Average Discount %,High Value Transaction
T001920,2023-12-14,09:17 PM,S003,P0020,1,69746.25,69746.25,7369.95,Credit Card,C00308,62376.3,69746.25,7369.95,10.566804666917577,Normal
T006101,2022-06-08,11:12 AM,S006,P0093,1,99996.27,99996.27,23863.78,Cash,C00497,76132.49,99996.27,23863.78,23.864670152196673,Normal
T006508,2024-03-28,08:05 PM,S008,P00131,2,55603.66,111207.32,22672.2,Cash,C00472,88535.12000000001,55603.66,45344.4,40.77465404255763,High
T004959,2021-09-07,02:57 PM,S006,P00315,5,97164.1,485820.5,87796.74,Cash,C00366,398023.76,97164.1,438983.7,90.35923761965581,High
T008480,2021-03-16,08:18 PM,S002,P00293,3,41176.98,123530.94,36470.75,Credit Card,C0029,87060.19,41176.98,109412.25,88.57072568216513,High
T00799,2021-02-21,02:12 PM,S001,P00186,5,75500.31,377501.55,12688.79,Cash,C00482,364812.76,75500.31,63443.950000000004,16.80627536496208,High
T002709,2023-09-12,07:30 PM,S005,P00315,2,92849.98,185699.96,34065.37,Cash,C0023,151634.59,92849.98,68130.74,36.68861318009977,High
T007230,2024-04-09,01:37 PM,S005,P0058,4,76021.62,304086.48,62384.08,Mobile Payment,C00190,241702.39999999997,76021.62,249536.32,82.06097160255202,High
T006425,2022-03-03,04:59 PM,S002,P0098,2,42768.43,85536.86,6664.39,Credit Card,C00357,78872.47,42768.43,13328.78,15.582498585989713,Normal
T006265,2022-03-31,07:15 PM,S008,P00165,4,83234.8,332939.2,76861.19,Mobile Payment,C00193,256078.01,83234.8,307444.76,92.34261390668325,High
T006616,2022-08-31,07:25 PM,S003,P00347,1,77643.48,77643.48,2507.66,Debit Card,C00324,75135.81999999999,77643.48,2507.66,3.229710981527361,Normal
T007292,2024-03-14,08:57 PM,S003,P0094,1,12962.71,12962.71,702.41,Cash,C00424,12260.3,12962.71,702.41,5.418697170576214,Normal
T00755,2021-05-27,04:56 PM,S005,P00252,4,82349.87,329399.48,29878.21,Credit Card,C00632,299521.26999999996,82349.87,119512.84,36.28203663223755,High
T008029,2020-10-22,12:52 PM,S008,P0070,2,76241.1,152482.2,18162.59,Mobile Payment,C00438,134319.61000000002,76241.1,36325.18,23.822570765636904,High
T00357,2020-01-03,07:47 PM,S008,P00292,5,22235.07,111175.35,3185.39,Credit Card,C0072,107989.96,22235.07,15926.949999999999,14.32597243903437,High
T008273,2021-12-14,05:33 PM,S006,P00299,5,6061.59,30307.95,2434.44,Cash,C00193,27873.510000000002,6061.59,12172.2,40.16173974155296,Normal
T002171,2020-06-04,02:17 PM,S006,P0025,2,67964.81,135929.62,13927.7,Cash,C00621,122001.92,67964.81,27855.4,20.492516642068153,High
T008370,2020-09-05,07:07 PM,S008,P0052,2,69571.97,139143.94,26542.61,Cash,C00421,112601.33,69571.97,53085.22,38.15129857613634,High
T003783,2023-09-27,12:33 PM,S005,P0083,1,27473.75,27473.75,7857.01,Mobile Payment,C00114,19616.739999999998,27473.75,7857.01,28.598243778151872,Normal
T001560,2020-10-18,10:42 AM,S005,P0071,5,55660.15,278300.75,24266.66,Mobile Payment,C00333,254034.09,55660.15,121333.3,43.597906221955924,High
T004112,2023-05-31,07:50 PM,S007,P00356,3,82525.68,247577.04,773.12,Mobile Payment,C00499,246803.92,82525.68000000001,2319.36,0.9368235438956698,High
T00731,2021-10-31,03:23 PM,S008,P0011,4,36829.6,147318.4,31917.46,Cash,C00142,115400.94,36829.6,127669.84,86.66252145013793,High
T004693,2022-01-26,09:21 PM,S008,P00132,5,27220.18,136100.9,27649.29,Cash,C00148,108451.60999999999,27220.18,138246.45,101.57644071420542,High
T005679,2022-05-22,11:07 AM,S002,P0085,5,52005.87,260029.35,62409.83,Debit Card,C00394,197619.52000000002,52005.87,312049.15,120.00535708757492,High
T007872,2023-09-18,06:27 PM,S001,P00231,1,66423.05,66423.05,3403.39,Cash,C004,63019.66,66423.05,3403.39,5.123808677861073,Normal
T002705,2023-03-19,03:31 PM,S005,P00164,5,24717.57,123587.85,22112.31,Debit Card,C00233,101475.54000000001,24717.57,110561.55,89.45988622668006,High
T004412,2022-05-24,01:01 PM,S004,P00227,4,18085.42,72341.68,11488.57,Debit Card,C00584,60853.10999999999,18085.42,45954.28,63.523932537922825,Normal
T001322,2022-07-30,06:17 PM,S001,P0086,4,2666.12,10664.48,1339.8,Mobile Payment,C00457,9324.68,2666.12,5359.2,50.252801824374,Normal
T004494,2024-07-15,10:13 AM,S008,P00275,4,56177.16,224708.64,49526.58,Debit Card,C00381,175182.06,56177.16,198106.32,88.16141649026045,High
T008992,2021-04-02,08:22 PM,S003,P0062,3,20165.27,60495.81,2667.91,Debit Card,C0015,57827.899999999994,20165.27,8003.73,13.23022206000713,Normal
T00629,2022-05-09,11:36 AM,S001,P00305,4,4383.47,17533.88,4266.75,Debit Card,C00612,13267.130000000001,4383.47,17067.0,97.33726933228697,Normal
T004556,2022-01-18,04:05 PM,S003,P00208,5,27897.01,139485.05,35686.38,Debit Card,C00435,103798.66999999998,27897.01,178431.9,127.92188123386701,High
T001760,2022-06-18,11:24 AM,S006,P00142,1,2937.97,2937.97,844.23,Debit Card,C00145,2093.74,2937.97,844.23,28.735147057321896,Normal
T005615,2021-08-29,05:08 PM,S001,P00329,3,67014.54,201043.62,34306.69,Debit Card,C00420,166736.93,67014.54,102920.07,51.192905300849645,High
T006259,2021-03-17,08:32 PM,S001,P00136,2,29527.62,59055.24,198.38,Mobile Payment,C00246,58856.86,29527.62,396.76,0.6718455466441251,Normal
T00489,2023-03-15,01:21 PM,S003,P00223,1,66570.06,66570.06,12471.72,Debit Card,C00436,54098.34,66570.06,12471.72,18.734728495062196,Normal
T007551,2022-02-08,10:17 AM,S001,P00295,2,54178.33,108356.66,21151.31,Cash,C00505,87205.35,54178.33,42302.62,39.04016605901289,High
T003252,2020-03-05,09:07 PM,S005,P00266,2,70098.81,140197.62,12359.8,Credit Card,C00297,127837.81999999999,70098.81,24719.6,17.631968360090564,High
T003134,2021-02-19,09:12 PM,S004,P00282,5,38558.69,192793.45,34735.08,Mobile Payment,C0045,158058.37,38558.69,173675.40000000002,90.08366207461923,High
T001217,2022-03-05,02:04 PM,S004,P00352,2,56594.9,113189.8,20259.17,Cash,C00487,92930.63,56594.9,40518.34,35.79681208024044,High
T001606,2021-01-02,08:26 PM,S001,P00261,5,30219.28,151096.4,4128.23,Cash,C00265,146968.16999999998,30219.28,20641.149999999998,13.660914489028194,High
T002251,2022-08-19,06:29 PM,S002,P00358,5,26190.53,130952.65,4052.78,Debit Card,C00260,126899.87,26190.53,20263.9,15.474219116604363,High
T008248,2022-07-15,05:04 PM,S001,P00340,2,86211.94,172423.88,50207.0,Cash,C00122,122216.88,86211.94,100414.0,58.23671291934737,High
T00298,2020-05-05,11:26 AM,S001,P00203,3,92077.28,276231.84,80444.71,Cash,C00358,195787.13,92077.28000000001,241334.13,87.36651430189946,High
T005138,2022-08-02,11:38 AM,S005,P00200,5,24766.63,123833.15,31418.71,Cash,C00428,92414.44,24766.629999999997,157093.55,126.85904380208368,High
T008073,2020-10-24,08:26 PM,S005,P00138,5,88257.52,441287.6,45536.25,Debit Card,C00363,395751.35,88257.51999999999,227681.25,51.59475362552676,High
T007654,2020-09-24,12:38 PM,S007,P00370,4,58014.4,232057.6,65491.8,Credit Card,C00564,166565.8,58014.4,261967.2,112.88886897046251,High
T00224,2023-08-17,11:24 AM,S001,P0085,5,57481.12,287405.6,19485.03,Mobile Payment,C0070,267920.56999999995,57481.119999999995,97425.15,33.898139075926146,High
T005100,2024-06-10,09:53 PM,S005,P00210,4,21251.99,85007.96,7483.03,Debit Card,C00629,77524.93000000001,21251.99,29932.12,35.21096142055403,Normal
T006431,2022-11-07,09:39 PM,S002,P00133,5,80410.84,402054.2,42511.63,Cash,C00662,359542.57,80410.84,212558.15,52.86803371286757,High
T001085,2023-04-09,05:11 PM,S003,P00338,5,98571.38,492856.9,106489.34,Cash,C00638,386367.56000000006,98571.38,532446.7,108.03271700162867,High
T003518,2022-04-22,09:31 PM,S005,P00286,1,52569.67,52569.67,2587.17,Debit Card,C00541,49982.5,52569.67,2587.17,4.9214119091864195,Normal
T005496,2022-07-16,07:02 PM,S002,P00131,2,14611.98,29223.96,3210.39,Credit Card,C00403,26013.57,14611.98,6420.78,21.970944389466727,Normal
T004641,2020-12-13,01:51 PM,S005,P00147,1,59909.35,59909.35,16708.29,Debit Card,C00627,43201.06,59909.35,16708.29,27.88928606302689,Normal
T002185,2021-03-10,09:36 PM,S001,P00365,4,7485.46,29941.84,7134.02,Mobile Payment,C00541,22807.82,7485.46,28536.08,95.30503135411851,Normal
T002183,2022-12-29,01:10 PM,S002,P0035,1,42668.5,42668.5,1175.18,Credit Card,C00155,41493.32,42668.5,1175.18,2.7542097800485137,Normal
T002480,2022-11-30,06:10 PM,S001,P0033,5,50946.55,254732.75,10748.34,Debit Card,C00469,243984.41,50946.55,53741.7,21.097287254976045,High
T007662,2024-05-27,07:35 PM,S006,P00226,1,56030.28,56030.28,6135.22,Credit Card,C00369,49895.06,56030.28,6135.22,10.9498292708871,Normal
T004313,2021-04-20,07:33 PM,S007,P00299,1,48845.75,48845.75,5105.45,Credit Card,C00489,43740.3,48845.75,5105.45,10.452188777938714,Normal
T001365,2020-10-24,06:29 PM,S001,P00314,3,86093.41,258280.23,68013.5,Debit Card,C0099,190266.73,86093.41,204040.5,78.99965862660103,High
T007537,2020-06-04,05:56 PM,S005,P0034,3,48291.21,144873.63,9646.81,Credit Card,C00380,135226.82,48291.21,28940.43,19.976326954739797,High
T00651,2023-05-25,04:42 PM,S004,P00132,4,54079.41,216317.64,57898.04,Credit Card,C00282,158419.6,54079.41,231592.16,107.0611532189423,High
T002527,2023-07-11,03:00 PM,S001,P00219,5,21849.07,109245.35,6023.9,Credit Card,C00660,103221.45000000001,21849.07,30119.5,27.570509866094984,High
T007194,2022-11-21,04:02 PM,S005,P00125,1,76393.64,76393.64,17008.71,Debit Card,C00519,59384.93,76393.64,17008.71,22.264562861515696,Normal
T005396,2020-12-13,11:33 AM,S005,P00103,2,60900.46,121800.92,3656.73,Credit Card,C00130,118144.19,60900.46,7313.46,6.004437404906302,High
T001733,2021-10-18,08:17 PM,S002,P0015,5,34631.35,173156.75,47703.22,Cash,C00649,125453.53,34631.35,238516.1,137.74577081170673,High
T004292,2024-04-04,03:43 PM,S004,P00108,1,70473.56,70473.56,12627.41,Credit Card,C00175,57846.149999999994,70473.56,12627.41,17.917939720939312,Normal
T006679,2023-12-31,01:40 PM,S007,P00100,1,30657.83,30657.83,8605.31,Credit Card,C00167,22052.520000000004,30657.83,8605.31,28.068881587509615,Normal
T007467,2022-10-22,08:58 PM,S003,P00137,5,40618.74,203093.7,53660.12,Debit Card,C00161,149433.58000000002,40618.740000000005,268300.60000000003,132.10680587334812,High
T007318,2022-05-25,08:26 PM,S002,P00265,1,53214.01,53214.01,1375.38,Mobile Payment,C0013,51838.630000000005,53214.01,1375.38,2.584620102863889,Normal
T008543,2023-06-03,05:04 PM,S006,P00108,4,31624.43,126497.72,13853.45,Debit Card,C00598,112644.27,31624.43,55413.8,43.80616504392332,High
T002517,2021-05-08,07:29 PM,S004,P0059,3,68029.89,204089.67,50854.28,Mobile Payment,C00394,153235.39,68029.89,152562.84,74.75284760860262,High
T002996,2021-06-15,09:16 PM,S002,P00100,3,8146.15,24438.45,6769.89,Credit Card,C00354,17668.56,8146.150000000001,20309.670000000002,83.10539334532264,Normal
T008337,2023-09-30,08:38 PM,S004,P0013,2,95116.53,190233.06,13778.27,Debit Card,C00410,176454.79,95116.53,27556.54,14.48567352068037,High
T003492,2024-07-12,02:03 PM,S003,P00374,3,66358.24,199074.72,53542.91,Credit Card,C00419,145531.81,66358.24,160628.73,80.68765838274192,High
T004806,2022-07-18,05:38 PM,S003,P00208,2,42383.85,84767.7,18144.19,Mobile Payment,C00238,66623.51,42383.85,36288.38,42.80920680872549,Normal
T005730,2024-07-05,01:12 PM,S008,P00305,5,33051.68,165258.4,25443.1,Credit Card,C00542,139815.3,33051.68,127215.5,76.97974807937146,High
T002500,2022-10-08,02:49 PM,S001,P00312,1,36320.82,36320.82,10234.53,Cash,C00350,26086.29,36320.82,10234.53,28.178135846051937,Normal
T002192,2022-02-03,02:16 PM,S004,P00156,3,60018.72,180056.16,51231.37,Mobile Payment,C00415,128824.79000000001,60018.72,153694.11000000002,85.35898466345168,High
T003867,2024-05-06,03:13 PM,S001,P00297,4,63266.12,253064.48,56634.6,Cash,C00114,196429.88,63266.12,226538.4,89.5180548451525,High
T003808,2022-05-25,11:22 AM,S001,P0082,2,25473.09,50946.18,7144.87,Debit Card,C00417,43801.31,25473.09,14289.74,28.04869766486908,Normal
T001522,2022-07-03,02:52 PM,S002,P00362,2,86249.39,172498.78,10460.73,Cash,C00381,162038.05,86249.39,20921.46,12.12846838684888,High
T006685,2024-07-11,07:39 PM,S002,P00316,1,42211.88,42211.88,4013.87,Cash,C00351,38198.009999999995,42211.88,4013.87,9.508863381588311,Normal
T003513,2020-06-22,10:27 AM,S008,P00203,3,97057.72,291173.16,51225.61,Mobile Payment,C00144,239947.55,97057.71999999999,153676.83000000002,52.77850128768736,High
T001023,2021-06-01,11:08 AM,S002,P0031,3,10053.84,30161.52,5624.08,Debit Card,C00117,24537.440000000002,10053.84,16872.239999999998,55.939621080104715,Normal
T004410,2022-12-26,05:28 PM,S007,P00275,2,8688.79,17377.58,1941.89,Debit Card,C00315,15435.690000000002,8688.79,3883.78,22.34937200691926,Normal
T001750,2022-08-02,02:04 PM,S003,P0032,1,87799.73,87799.73,22481.94,Credit Card,C00583,65317.78999999999,87799.73,22481.94,25.60593295674144,Normal
T004988,2021-03-09,01:09 PM,S007,P0086,1,57095.44,57095.44,3025.32,Mobile Payment,C00488,54070.12,57095.44,3025.32,5.298706866958202,Normal
T002665,2021-08-06,02:42 PM,S001,P0079,3,11670.35,35011.05,2594.35,Credit Card,C0065,32416.700000000004,11670.35,7783.049999999999,22.23026730132344,Normal
T00585,2022-07-13,12:38 PM,S004,P0080,4,99884.38,399537.52,42614.13,Mobile Payment,C00589,356923.39,99884.38,170456.52,42.66345748954941,High
T006574,2023-06-29,10:28 AM,S008,P00212,4,98675.8,394703.2,2526.37,Debit Card,C0036,392176.83,98675.8,10105.48,2.5602731368785454,High
T003935,2020-05-16,08:25 PM,S008,P00163,5,42503.96,212519.8,62166.28,Mobile Payment,C00123,150353.52,42503.96,310831.4,146.2599720120196,High
T006895,2024-04-05,08:29 PM,S007,P00218,2,64314.56,128629.12,9248.4,Credit Card,C00184,119380.72,64314.56,18496.8,14.379947557753642,High
T002046,2020-02-03,07:47 PM,S008,P00294,5,91324.56,456622.8,115871.12,Cash,C00258,340751.68,91324.56,579355.6,126.87837751421962,High
T007862,2022-07-07,09:12 PM,S001,P00168,1,3299.07,3299.07,188.78,Cash,C00450,3110.29,3299.07,188.78,5.722218685872079,Normal
T003484,2020-09-13,04:30 PM,S008,P0053,5,76297.46,381487.3,82423.76,Mobile Payment,C00642,299063.54,76297.45999999999,412118.8,108.02949403558124,High
T008813,2021-04-16,05:49 PM,S001,P00111,5,88983.23,444916.15,92723.81,Mobile Payment,C00101,352192.34,88983.23000000001,463619.05,104.20369096514028,High
T001872,2022-08-19,07:09 PM,S003,P00314,5,22314.3,111571.5,2975.52,Cash,C00187,108595.98,22314.3,14877.6,13.334588134066497,High
T0079,2020-10-28,04:16 PM,S008,P00356,4,87532.82,350131.28,46663.76,Credit Card,C0056,303467.52,87532.82,186655.04,53.31001560329028,High
T003478,2023-12-28,08:26 PM,S002,P00380,5,17971.4,89857.0,17529.61,Cash,C00274,72327.39,17971.4,87648.05,97.54170515374427,Normal
T006630,2022-01-19,04:54 PM,S004,P00121,2,52806.73,105613.46,6046.25,Mobile Payment,C00279,99567.21,52806.73,12092.5,11.449771648424358,High
T002307,2022-01-31,10:17 AM,S001,P00318,3,24814.24,74442.72,22190.96,Debit Card,C00399,52251.76,24814.24,66572.88,89.4283282502305,Normal
T006938,2020-01-20,05:40 PM,S007,P00126,4,70267.07,281068.28,62357.64,Debit Card,C00602,218710.64,70267.07,249430.56,88.74376005716475,High
T008619,2020-09-14,05:52 PM,S005,P00250,4,77148.38,308593.52,59016.01,Mobile Payment,C00110,249577.51,77148.38,236064.04,76.49675858391322,High
T002475,2021-06-19,12:06 PM,S002,P0090,3,76847.53,230542.59,11459.95,Mobile Payment,C00564,219082.63999999998,76847.53,34379.850000000006,14.91258079472431,High
T002708,2024-05-31,08:53 PM,S004,P0063,4,45837.41,183349.64,48358.83,Cash,C00483,134990.81,45837.41,193435.32,105.50079072966818,High
T003641,2023-11-28,07:07 PM,S007,P00169,2,45549.68,91099.36,10233.86,Credit Card,C00237,80865.5,45549.68,20467.72,22.467468487155127,Normal
T003091,2021-05-28,07:43 PM,S002,P00377,2,98360.0,196720.0,56670.26,Mobile Payment,C00430,140049.74,98360.0,113340.52,57.61514843432289,High
T003466,2022-09-15,03:22 PM,S001,P00285,4,27613.78,110455.12,15872.33,Mobile Payment,C0095,94582.79,27613.78,63489.32,57.47974380906924,High
T003623,2020-03-15,01:28 PM,S002,P0079,5,89287.25,446436.25,62996.04,Credit Card,C0078,383440.21,89287.25,314980.2,70.55435126515825,High
T004702,2021-03-11,07:33 PM,S006,P00154,1,34190.61,34190.61,5557.93,Mobile Payment,C00569,28632.68,34190.61,5557.93,16.255720503377972,Normal
T004576,2023-11-21,10:59 AM,S005,P00366,2,39524.29,79048.58,3423.78,Debit Card,C00432,75624.8,39524.29,6847.56,8.662470597194789,Normal
T003005,2021-09-03,09:17 PM,S001,P00139,3,9803.32,29409.96,4537.19,Credit Card,C00185,24872.77,9803.32,13611.57,46.282177874434375,Normal
T008572,2024-06-18,08:23 PM,S005,P00364,2,38915.53,77831.06,16612.38,Debit Card,C00264,61218.67999999999,38915.53,33224.76,42.68830464341614,Normal
T001345,2023-02-18,10:32 AM,S003,P00325,4,41917.46,167669.84,35878.03,Cash,C00472,131791.81,41917.46,143512.12,85.59208978788314,High
T004356,2020-07-28,06:52 PM,S006,P00324,3,51309.66,153928.98,39900.87,Cash,C0091,114028.11000000002,51309.66,119702.61000000002,77.7648302483392,High
T001043,2023-04-27,03:41 PM,S007,P0049,3,53498.9,160496.7,46527.3,Debit Card,C00646,113969.40000000001,53498.9,139581.90000000002,86.96870402942865,High
T003794,2020-03-25,01:45 PM,S005,P0026,5,14017.25,70086.25,16623.01,Debit Card,C00572,53463.240000000005,14017.25,83115.04999999999,118.58966630401827,Normal
T005208,2024-02-27,03:23 PM,S005,P00122,2,53493.59,106987.18,8491.9,Mobile Payment,C00477,98495.28,53493.59,16983.8,15.874612266628581,High
T002146,2020-10-19,04:49 PM,S005,P00333,2,2594.74,5189.48,73.63,Credit Card,C00240,5115.849999999999,2594.74,147.26,2.837663889252873,Normal
T002179,2021-11-18,09:43 PM,S004,P00251,5,87634.74,438173.7,88708.02,Mobile Payment,C00578,349465.68,87634.74,443540.10000000003,101.22471978578358,High
T001116,2021-09-29,04:15 PM,S007,P00328,3,93338.96,280016.88,50696.17,Credit Card,C00332,229320.71000000002,93338.96,152088.51,54.31405063866149,High
T004294,2020-08-27,10:14 AM,S004,P0033,1,54544.94,54544.94,11982.79,Debit Card,C00342,42562.15,54544.94,11982.79,21.968655570984218,Normal
T007485,2022-08-28,02:09 PM,S006,P0063,5,12657.8,63289.0,11314.8,Credit Card,C00185,51974.2,12657.8,56574.0,89.38994138001864,Normal
T007449,2020-05-09,12:35 PM,S007,P00159,1,1162.78,1162.78,331.1,Cash,C00383,831.68,1162.78,331.1,28.474861968730114,Normal
T006286,2023-08-29,05:20 PM,S002,P00294,3,45035.76,135107.28,37886.04,Mobile Payment,C00464,97221.23999999999,45035.76,113658.12,84.12434918384857,High
T005825,2020-12-30,01:34 PM,S007,P00316,4,19131.24,76524.96,11829.49,Debit Card,C00481,64695.47000000001,19131.24,47317.96,61.83336783188125,Normal
T003503,2022-09-19,09:45 PM,S003,P00242,2,2061.03,4122.06,1021.45,Credit Card,C00202,3100.6100000000006,2061.03,2042.9,49.56017137062537,Normal
T006383,2024-01-23,12:08 PM,S008,P00274,4,65084.9,260339.6,42378.1,Mobile Payment,C00326,217961.5,65084.9,169512.4,65.11203059388583,High
T004659,2024-01-03,09:47 PM,S006,P00344,4,12875.98,51503.92,13823.78,Credit Card,C00271,37680.14,12875.98,55295.12,107.36099310499085,Normal
T001065,2023-06-03,06:34 PM,S008,P00135,5,45956.96,229784.8,64564.65,Cash,C0035,165220.15,45956.96,322823.25,140.48938398014144,High
T004874,2023-09-03,02:16 PM,S005,P00353,1,60568.52,60568.52,14649.65,Debit Card,C00130,45918.869999999995,60568.52,14649.65,24.186904352293897,Normal
T006682,2021-04-19,11:12 AM,S002,P00229,3,5031.4,15094.2,4234.21,Debit Card,C00615,10859.990000000002,5031.400000000001,12702.630000000001,84.15570219024526,Normal
T007353,2021-02-25,10:48 AM,S007,P00236,4,10082.79,40331.16,11918.8,Mobile Payment,C0022,28412.360000000004,10082.79,47675.2,118.20934483411831,Normal
T003099,2021-02-28,04:30 PM,S002,P0054,5,19112.21,95561.05,20945.5,Cash,C00502,74615.55,19112.21,104727.5,109.59224495754285,Normal
T00149,2024-01-29,09:41 PM,S006,P00201,2,72370.59,144741.18,31565.34,Credit Card,C00427,113175.84,72370.59,63130.68,43.61625350850394,High
T008350,2021-10-29,08:04 PM,S008,P00131,4,75182.64,300730.56,89275.97,Debit Card,C00652,211454.59,75182.64,357103.88,118.74545772800742,High
T006898,2024-01-30,12:26 PM,S002,P00183,2,44057.94,88115.88,10501.08,Debit Card,C0082,77614.8,44057.94,21002.16,23.83470493627255,Normal
T008194,2023-04-14,08:02 PM,S006,P00169,4,60775.18,243100.72,69011.52,Credit Card,C00494,174089.2,60775.18,276046.08,113.55214414831845,High
T003769,2023-04-14,06:13 PM,S002,P0050,5,84817.2,424086.0,102153.3,Mobile Payment,C00340,321932.7,84817.2,510766.5,120.43936842998826,High
T003104,2020-10-15,10:30 AM,S007,P0096,4,62525.97,250103.88,33352.38,Credit Card,C0074,216751.5,62525.97,133409.52,53.34164348030106,High
T008566,2021-03-26,07:43 PM,S002,P00201,4,92308.32,369233.28,90666.98,Debit Card,C00649,278566.30000000005,92308.32,362667.92,98.2218937577891,High
T008035,2023-07-03,09:27 PM,S008,P0040,2,22144.59,44289.18,5598.39,Cash,C0054,38690.79,22144.59,11196.78,25.28107316504844,Normal
T002731,2021-07-12,05:47 PM,S001,P00358,5,92360.55,461802.75,35685.34,Credit Card,C00369,426117.41000000003,92360.55,178426.69999999998,38.63699382474444,High
T009003,2023-05-02,03:22 PM,S001,P0046,4,97030.01,388120.04,47765.05,Credit Card,C00635,340354.99,97030.01,191060.2,49.227089639586765,High
T001641,2021-04-04,06:44 PM,S007,P00227,1,23007.81,23007.81,940.43,Debit Card,C00623,22067.38,23007.81,940.43,4.08743813513759,Normal
T00248,2020-06-21,01:35 PM,S003,P00290,4,90804.15,363216.6,92138.17,Mobile Payment,C00632,271078.43,90804.15,368552.68,101.46911787622042,High
T007717,2020-07-04,02:27 PM,S004,P00197,3,75150.38,225451.14,57472.45,Cash,C00637,167978.69,75150.38,172417.34999999998,76.47659266659728,High
T002335,2022-04-09,08:54 PM,S003,P00134,1,10910.3,10910.3,2333.04,Debit Card,C00271,8577.259999999998,10910.3,2333.04,21.383829958846228,Normal
T005659,2024-03-10,06:28 PM,S005,P00328,1,35293.26,35293.26,1626.66,Debit Card,C00178,33666.6,35293.26,1626.66,4.608981998262558,Normal
T002650,2020-10-10,03:26 PM,S002,P004,5,76980.65,384903.25,68546.44,Mobile Payment,C00637,316356.81,76980.65,342732.2,89.04372722236043,High
T0019,2022-04-26,04:08 PM,S007,P00290,1,84751.55,84751.55,4260.16,Mobile Payment,C00621,80491.39,84751.55,4260.16,5.02664553037673,Normal
T0063,2020-09-24,09:29 PM,S003,P00309,5,87383.94,436919.7,27670.8,Mobile Payment,C00440,409248.9,87383.94,138354.0,31.66577290975893,High
T001288,2023-01-25,05:00 PM,S004,P00328,4,43898.17,175592.68,9306.42,Mobile Payment,C00100,166286.25999999998,43898.17,37225.68,21.200018132874334,High
T003981,2022-10-21,05:43 PM,S007,P00348,3,18025.84,54077.52,13624.12,Cash,C00433,40453.399999999994,18025.84,40872.36,75.58105475251085,Normal
T00868,2022-12-01,04:41 PM,S006,P0075,3,6050.94,18152.82,896.86,Debit Card,C0014,17255.96,6050.94,2690.58,14.821829335607362,Normal
T007631,2020-10-16,04:02 PM,S003,P00323,5,48029.83,240149.15,51774.44,Mobile Payment,C00118,188374.71,48029.83,258872.2,107.7964256796245,High
T005779,2020-12-07,07:48 PM,S008,P00362,5,62648.24,313241.2,36549.23,Mobile Payment,C005,276691.97000000003,62648.240000000005,182746.15000000002,58.3403939200846,High
T007224,2024-03-02,06:37 PM,S003,P0012,3,65949.72,197849.16,6132.81,Mobile Payment,C0040,191716.35,65949.72,18398.43,9.299220679026385,High
T007079,2023-01-20,01:01 PM,S004,P0071,4,18152.23,72608.92,3388.47,Mobile Payment,C00335,69220.45,18152.23,13553.88,18.666962681720097,Normal
T00769,2022-08-27,05:27 PM,S004,P0022,3,53695.74,161087.22,21128.6,Debit Card,C00677,139958.62,53695.74,63385.799999999996,39.348745356708,High
T006171,2020-04-06,02:06 PM,S007,P00218,4,97313.51,389254.04,43654.7,Mobile Payment,C0046,345599.33999999997,97313.51,174618.8,44.85985553290596,High
T007927,2023-05-07,12:26 PM,S002,P00290,5,85731.82,428659.1,122372.7,Credit Card,C00302,306286.39999999997,85731.81999999999,611863.5,142.73895036871954,High
T006236,2020-05-21,02:23 PM,S006,P0036,2,40540.06,81080.12,22244.76,Credit Card,C00370,58835.36,40540.06,44489.52,54.87105840494563,Normal
T005634,2023-12-01,10:33 AM,S003,P00348,4,98128.03,392512.12,53253.37,Cash,C00588,339258.75,98128.03,213013.48,54.26927453857986,High
T00213,2021-08-27,03:43 PM,S007,P00139,2,43795.67,87591.34,18829.91,Cash,C00644,68761.43,43795.67,37659.82,42.994912510757345,Normal
T003627,2021-08-03,05:54 PM,S007,P00182,1,66579.66,66579.66,12362.76,Credit Card,C00249,54216.9,66579.66,12362.76,18.568373584364952,Normal
T008248,2024-01-15,04:35 PM,S002,P004,3,63985.82,191957.46,25957.32,Mobile Payment,C0067,166000.13999999998,63985.82,77871.95999999999,40.56730069255969,High
T006826,2024-04-18,12:32 PM,S006,P00317,1,19387.28,19387.28,5113.06,Cash,C00401,14274.219999999998,19387.28,5113.06,26.373271547117493,Normal
T004280,2024-05-05,10:06 AM,S004,P0045,1,27167.64,27167.64,2714.69,Cash,C00233,24452.95,27167.64,2714.69,9.992365917687367,Normal
T001951,2021-02-12,06:05 PM,S003,P0097,4,16347.77,65391.08,2081.53,Mobile Payment,C00307,63309.55,16347.77,8326.12,12.732806982236722,Normal
T001920,2020-05-27,01:50 PM,S008,P00257,5,17579.89,87899.45,20828.06,Cash,C00507,67071.39,17579.89,104140.3,118.47662300503588,Normal
T007834,2021-03-25,10:17 AM,S002,P0067,3,56491.36,169474.08,36112.03,Credit Card,C0010,133362.05,56491.35999999999,108336.09,63.92487275930336,High
T0063,2024-06-15,06:58 PM,S002,P0091,4,21640.87,86563.48,8971.1,Cash,C00137,77592.37999999999,21640.87,35884.4,41.45443320901609,Normal
T003605,2021-04-21,03:07 PM,S007,P00333,4,15020.68,60082.72,12103.31,Cash,C00150,47979.41,15020.68,48413.24,80.57764362199315,Normal
